Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
Hampton Inn & Suites Barstow,AVR00148,Doritos Cool Ranch 2.5oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468897,02/02/2026,store_order,4,5.75,1.33,23.00
DoubleTree by Hilton Pomona,AVR00148,Doritos Cool Ranch 2.5oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468898,02/02/2026,store_order,7,4.00,1.33,28.00
Vistar,AVR00148,Doritos Cool Ranch 2.5oz,,P02382,02/01/2026,purchase,120,4.00,1.33,159.60
,,,,,,TOTAL,195,45.25,9.45,$375.80
The Westin Pasadena,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,7,6.00,1.05,42.00
Hotel Dena,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,11,6.00,1.05,66.00
Motel 6 Carson,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469112,02/05/2026,store_order,8,4.50,1.05,36.00
The Westin Long Beach,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,3,6.00,1.05,18.00
Pepsi Bottling Co,AVR00149,Schweppe's Ginger Ale 20oz,,BILL/2026/0051,02/04/2026,bill,6,4.25,1.05,6.30
Pepsi Bottling Co,AVR00149,Schweppe's Ginger Ale 20oz,,P02388,02/04/2026,purchase,144,4.25,1.05,151.20
Pepsi Bottling Co,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02395,02/04/2026,material_receipt,6,4.25,1.05,6.30
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468964,02/03/2026,store_order,8,5.00,1.05,40.00
Courtyard Chino Hills,AVR00149,Schweppe's Ginger Ale 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468879,02/02/2026,store_order,2,5.00,1.05,10.00
,,,,,,TOTAL,49,25.00,7.70,$104.68
Motel 6 Carson,AVR00150,Pure Leaf Raspberry Tea - 18.5oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469112,02/05/2026,store_order,4,5.50,1.54,22.00
Pepsi Bottling Co,AVR00150,Pure Leaf Raspberry Tea - 18.5oz,,BILL/2026/0051,02/04/2026,bill,3,4.50,1.54,4.62
Pepsi Bottling Co,AVR00150,Pure Leaf Raspberry Tea - 18.5oz,,P02388,02/04/2026,purchase,36,4.50,1.54,55.44
Pepsi Bottling Co,AVR00150,Pure Leaf Raspberry Tea - 18.5oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02395,02/04/2026,material_receipt,3,4.50,1.54,4.62
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00150,Pure Leaf Raspberry Tea - 18.5oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468964,02/03/2026,store_order,3,6.00,1.54,18.00
,,,,,,TOTAL,832,330.00,125.32,"$3,684.95"
Embassy Suites by Hilton Anaheim North,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469349,02/09/2026,store_order,3,6.75,2.41,20.25
Best Western Plus Park Place Inn Mini Suites,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469268,02/06/2026,store_order,4,6.75,2.41,27.00
"Jeff & Tony's DSD , LLC",AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,,BILL/2026/0055,02/05/2026,bill,30,5.00,2.41,72.30
"Jeff & Tony's DSD , LLC",AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02420,02/05/2026,material_receipt,30,5.00,2.41,72.30
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469108,02/05/2026,store_order,7,6.75,2.41,47.25
Hotel Dena,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,9,6.50,2.41,58.50
The Westin Long Beach,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,8,6.50,2.41,52.00
Crowne Plaza Los Angeles Harbor Hotel,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,10,6.75,2.41,67.50
Ayres Hotel Anaheim ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469116,02/05/2026,store_order,8,6.50,2.41,52.00
Kings Inn Anaheim at The Park & Convention Center,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469118,02/05/2026,store_order,8,6.50,2.41,52.00
"Holiday Inn & Suites Anaheim, an IHG Hotel",AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469119,02/05/2026,store_order,7,6.75,2.41,47.25
Holiday Inn Oxnard-Ventura,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469120,02/05/2026,store_order,18,6.00,2.41,108.00
Staybridge Suites Oxnard River Ridge,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469121,02/05/2026,store_order,10,6.00,2.41,60.00
Holiday Inn Express - Port Hueneme,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469123,02/05/2026,store_order,12,6.50,2.41,78.00
Best Western Plus Thousand Oaks Inn,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469163,02/05/2026,store_order,3,6.00,2.41,18.00
Hyatt Place Pasadena,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469176,02/05/2026,store_order,8,7.00,2.41,56.00
"Jeff & Tony's DSD , LLC",AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,,P02387,02/04/2026,purchase,360,5.00,2.41,867.60
SpringHill Suites by Marriott Riverside Redlands,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469008,02/04/2026,store_order,7,6.00,2.41,42.00
E-Central Downtown Los Angeles Hotel,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469025,02/04/2026,store_order,9,7.00,2.41,63.00
Sheraton Gateway Los Angeles Hotel ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469044,02/04/2026,store_order,14,6.00,2.41,84.00
Holiday Inn Express & Suites Chatsworth,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469052,02/04/2026,store_order,6,6.00,2.41,36.00
Hyatt Regency Los Angeles International Airport ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/469087,02/04/2026,store_order,16,7.25,2.41,116.00
Holiday Inn Express & Suites Anaheim Resort Area,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468917,02/03/2026,store_order,9,6.75,2.41,60.75
Best Western Plus Stovall's Inn,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468918,02/03/2026,store_order,7,6.75,2.41,47.25
Clarion Hotel Anaheim Resort,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468919,02/03/2026,store_order,32,6.75,2.41,216.00
Hyatt Place San Diego Vista-Carlsbad,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468921,02/03/2026,store_order,5,6.50,2.41,32.50
Motel 6 Carlsbad,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468922,02/03/2026,store_order,9,6.25,2.41,56.25
Homewood Suites by Hilton Carlsbad ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468923,02/03/2026,store_order,10,6.50,2.41,65.00
Residence Inn San Diego North San Marcos,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468924,02/03/2026,store_order,8,6.50,2.41,52.00
"Best Western Plus Meridian Inn & Suites, Anaheim-Orange ",AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468930,02/03/2026,store_order,5,6.50,2.41,32.50
Holiday Inn Express & Suites Corona ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468932,02/03/2026,store_order,5,6.25,2.41,31.25
La Quinta Inn & Suites La Habra,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468935,02/03/2026,store_order,9,6.25,2.41,56.25
Travelodge LAX South - El Segundo,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468957,02/03/2026,store_order,8,6.50,2.41,52.00
Best Western Plus Marina Shores Hotel,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468961,02/03/2026,store_order,10,6.50,2.41,65.00
La Quinta Inn & Suites by Wyndham Orange County Airport DR710,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,,INV/00137062,02/02/2026,direct_invoice,1,5.00,2.41,5.00
,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,,PACK/04744,02/02/2026,pack_slip,1,5.00,2.41,5.00
Fairfield Inn & Suites by Marriott Anaheim Los Alamitos,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468821,02/02/2026,store_order,8,6.00,2.41,48.00
The Westin Long Beach,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468823,02/02/2026,store_order,7,6.50,2.41,45.50
Ayres Hotel Chino Hills ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468829,02/02/2026,store_order,10,6.50,2.41,65.00
Comfort Suites Barstow,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468832,02/02/2026,store_order,13,6.25,2.41,81.25
Holiday Inn & Suites Barstow,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468833,02/02/2026,store_order,11,6.25,2.41,68.75
Holiday Inn Express & Suites - Barstow,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468835,02/02/2026,store_order,9,6.50,2.41,58.50
Embassy Suites by Hilton Anaheim North,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468839,02/02/2026,store_order,4,6.75,2.41,27.00
Best Western Plus West Covina Inn ,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468847,02/02/2026,store_order,3,6.50,2.41,19.50
Fairfield Inn by Marriott - West Covina,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468871,02/02/2026,store_order,10,6.50,2.41,65.00
Courtyard Chino Hills,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468879,02/02/2026,store_order,5,6.75,2.41,33.75
Crowne Plaza San Diego - Mission Valley,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468888,02/02/2026,store_order,6,6.50,2.41,39.00
Club Wyndham Oceanside Pier Resort,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468889,02/02/2026,store_order,5,6.50,2.41,32.50
Embassy Suites by Hilton Palm Desert,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468893,02/02/2026,store_order,5,6.50,2.41,32.50
WorldMark Palm Springs,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468895,02/02/2026,store_order,5,6.50,2.41,32.50
Hampton Inn & Suites Barstow,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468897,02/02/2026,store_order,8,6.50,2.41,52.00
DoubleTree by Hilton Pomona,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468898,02/02/2026,store_order,17,6.50,2.41,110.50
,,,,,,TOTAL,244,104.25,26.40,$915.00
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469108,02/05/2026,store_order,8,6.50,1.65,52.00
The Westin Pasadena,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,8,6.75,1.65,54.00
Hotel Dena,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,8,6.75,1.65,54.00
The Westin Long Beach,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,8,6.75,1.65,54.00
Crowne Plaza Los Angeles Harbor Hotel,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,8,6.50,1.65,52.00
Motel 6 Anaheim Maingate,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469117,02/05/2026,store_order,8,6.50,1.65,52.00
"Holiday Inn & Suites Anaheim, an IHG Hotel",AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469119,02/05/2026,store_order,8,6.50,1.65,52.00
Embassy Suites by Hilton Anaheim North,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469124,02/05/2026,store_order,8,6.50,1.65,52.00
E-Central Downtown Los Angeles Hotel,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469025,02/04/2026,store_order,8,7.00,1.65,56.00
Sheraton Gateway Los Angeles Hotel ,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469044,02/04/2026,store_order,8,6.50,1.65,52.00
Motel 6 Los Angeles - LAX,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469051,02/04/2026,store_order,8,6.50,1.65,52.00
DoubleTree by Hilton Hotel Los Angeles - Rosemead,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469055,02/04/2026,store_order,8,6.25,1.65,50.00
Hyatt Regency Los Angeles International Airport ,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469087,02/04/2026,store_order,8,6.50,1.65,52.00
Vistar,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,,BILL/2026/0046,02/03/2026,bill,10,6.25,1.65,16.50
Vistar,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,,P02383,02/03/2026,purchase,120,6.25,1.65,198.00
Vistar,AVR00184,El Jefe Diablo Punch Energy Drink 16oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02387,02/03/2026,material_receipt,10,6.25,1.65,16.50
,,,,,,TOTAL,244,104.25,26.40,$915.00
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469108,02/05/2026,store_order,8,6.50,1.65,52.00
The Westin Pasadena,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,8,6.75,1.65,54.00
Hotel Dena,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,8,6.75,1.65,54.00
The Westin Long Beach,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,8,6.75,1.65,54.00
Crowne Plaza Los Angeles Harbor Hotel,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,8,6.50,1.65,52.00
Motel 6 Anaheim Maingate,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469117,02/05/2026,store_order,8,6.50,1.65,52.00
"Holiday Inn & Suites Anaheim, an IHG Hotel",AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469119,02/05/2026,store_order,8,6.50,1.65,52.00
Embassy Suites by Hilton Anaheim North,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469124,02/05/2026,store_order,8,6.50,1.65,52.00
E-Central Downtown Los Angeles Hotel,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469025,02/04/2026,store_order,8,7.00,1.65,56.00
Sheraton Gateway Los Angeles Hotel ,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469044,02/04/2026,store_order,8,6.50,1.65,52.00
Motel 6 Los Angeles - LAX,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469051,02/04/2026,store_order,8,6.50,1.65,52.00
DoubleTree by Hilton Hotel Los Angeles - Rosemead,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469055,02/04/2026,store_order,8,6.25,1.65,50.00
Hyatt Regency Los Angeles International Airport ,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469087,02/04/2026,store_order,8,6.50,1.65,52.00
Vistar,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,,BILL/2026/0046,02/03/2026,bill,10,6.25,1.65,16.50
Vistar,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,,P02383,02/03/2026,purchase,120,6.25,1.65,198.00
Vistar,AVR00185,El Jefe Sinister Razz Energy Drink 16oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02387,02/03/2026,material_receipt,10,6.25,1.65,16.50
,,,,,,TOTAL,17,36.50,44.80,$93.50
Vistar,AVR00239,Cheese Pop,,BILL/0001,02/19/2026,bill,2,4.50,5.60,11.20
Vistar,AVR00239,Cheese Pop,,BILL/2026/0062,02/19/2026,bill,3,4.50,5.60,16.80
Karthick,AVR00239,Cheese Pop,,INV/00137163,02/19/2026,direct_invoice,1,4.50,5.60,4.50
Vistar,AVR00239,Cheese Pop,,P02401,02/19/2026,purchase,2,4.50,5.60,11.20
Vistar,AVR00239,Cheese Pop,,P02402,02/19/2026,purchase,3,4.50,5.60,16.80
Vistar,AVR00239,Cheese Pop,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02480,02/19/2026,material_receipt,2,4.50,5.60,11.20
Vistar,AVR00239,Cheese Pop,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02481,02/19/2026,material_receipt,3,4.50,5.60,16.80
Karthick,AVR00239,Cheese Pop,Ultraserv Automated Services Transit/Stock,Ultra/INT/469481,02/19/2026,store_order,1,5.00,5.60,5.00
,,,,,,TOTAL,120,15.00,6.66,$322.00
,AVR00243,Test Product 1,Ultraserv Main Warehouse Cerritos/Stock,456789,02/19/2026,quantity_adjustment,100,5.00,2.22,222.00
Inn at the Park,AVR00243,Test Product 1,Ultraserv Automated Services Transit/Stock,Ultra/INT/469475,02/19/2026,store_order,10,5.00,2.22,50.00
WorldMark Indio,AVR00243,Test Product 1,Ultraserv Automated Services Transit/Stock,Ultra/INT/469477,02/19/2026,store_order,10,5.00,2.22,50.00
,,,,,,TOTAL,120,10.50,4.53,$221.00
,AVR00244,Test product 2,Ultraserv Main Warehouse Cerritos/Stock,456789,02/19/2026,quantity_adjustment,100,3.50,1.51,151.00
Inn at the Park,AVR00244,Test product 2,Ultraserv Automated Services Transit/Stock,Ultra/INT/469475,02/19/2026,store_order,10,3.50,1.51,35.00
WorldMark Indio,AVR00244,Test product 2,Ultraserv Automated Services Transit/Stock,Ultra/INT/469477,02/19/2026,store_order,10,3.50,1.51,35.00
,,,,,,TOTAL,120,21.00,9.99,$473.00
,AVR00245,Test Product 3,Ultraserv Main Warehouse Cerritos/Stock,456789,02/19/2026,quantity_adjustment,100,7.00,3.33,333.00
Inn at the Park,AVR00245,Test Product 3,Ultraserv Automated Services Transit/Stock,Ultra/INT/469475,02/19/2026,store_order,10,7.00,3.33,70.00
WorldMark Indio,AVR00245,Test Product 3,Ultraserv Automated Services Transit/Stock,Ultra/INT/469477,02/19/2026,store_order,10,7.00,3.33,70.00
,,,,,,TOTAL,305,92.75,22.61,$717.04
Vistar,AVR00601,Cheetos Crunchy 2.75oz,,BILL/2026/0061,02/10/2026,bill,3,4.50,1.33,3.99
Vistar,AVR00601,Cheetos Crunchy 2.75oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02436,02/10/2026,material_receipt,3,4.50,1.33,3.99
Vistar,AVR00601,Cheetos Crunchy 2.75oz,,P02395,02/07/2026,purchase,96,4.50,1.33,127.68
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR00601,Cheetos Crunchy 2.75oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469108,02/05/2026,store_order,6,6.25,1.33,37.50
The Westin Pasadena,AVR00601,Cheetos Crunchy 2.75oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,7,6.50,1.33,45.50
The Westin Long Beach,AVR00601,Cheetos Crunchy 2.75oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,8,6.25,1.33,50.00
Embassy Suites by Hilton Anaheim North,AVR00601,Cheetos Crunchy 2.75oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469124,02/05/2026,store_order,3,6.25,1.33,18.75
Vistar,AVR00601,Cheetos Crunchy 2.75oz,,BILL/2026/0052,02/04/2026,bill,4,4.50,1.33,5.32
